  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr       dur
    362            0.8137        0.8063       0.6744            0.6744        0.8205  0.0355  234.2375
    363            0.8449        0.7600       0.6925            0.6925        0.7862  0.0355  228.2210
    364            0.8372        0.7447       0.6736            0.6736        0.8228  0.0354  235.3415
    365            0.8468        0.7224       0.6975            0.6975        0.7858  0.0353  231.6691
    366            0.8063        0.7604       0.6647            0.6647        0.8446  0.0353  223.2173
    367            0.8083        0.7570       0.6528            0.6528        0.8542  0.0352  258.9318
    368            0.8314        0.7418       0.6798            0.6798        0.7984  0.0351  234.6109
    369            0.8407        0.7435       0.7010            0.7010        0.7853  0.0350  247.0246
    370            0.8291        0.7177       0.6844            0.6844        0.8035  0.0350  240.6899
    371            0.8036        0.7215       0.6439            0.6439        0.8654  0.0349  249.1407
    372            0.8322        0.7697       0.6917            0.6917        0.8112  0.0348  224.9481
    373            0.8117        0.7302       0.6744            0.6744        0.8332  0.0348  244.1734
    374            0.8526        0.7107       0.6917            0.6917        0.7917  0.0347  249.0470
    375            0.8306        0.7282       0.6825            0.6825        0.8211  0.0346  255.6156
    376            0.8036        0.7270       0.6721            0.6721        0.8399  0.0345  253.7705
    377            0.7971        0.7244       0.6416            0.6416        0.8689  0.0345  260.4309
    378            0.8048        0.7606       0.6532            0.6532        0.8575  0.0344  244.4960
    379            0.8337        0.7137       0.6856            0.6856        0.8018  0.0343  222.7602
    380            0.8360        0.7764       0.6833            0.6833        0.8154  0.0342  231.9036
    381            0.8318        0.7362       0.6813            0.6813        0.8074  0.0342  239.7656
    382            0.8295        0.7858       0.6798            0.6798        0.8110  0.0341  242.9384
    383            0.8515        0.7270       0.6867            0.6867        0.7983  0.0340  239.2959
    384            0.8515        0.7138       0.6941            0.6941        0.7879  0.0340  245.9295
    385            0.8005        0.7533       0.6586            0.6586        0.8605  0.0339  253.4312
    386            0.8441        0.7161       0.7056            0.7056        0.7866  0.0338  239.0522
    387            0.8306        0.7496       0.6728            0.6728        0.8236  0.0337  230.9231
    388            0.8480        0.7505       0.6960            0.6960        0.7993  0.0337  231.9376
    389            0.8380        0.7465       0.6802            0.6802        0.8185  0.0336  228.8400
    390            0.8380        0.7186       0.7037            0.7037        0.7909  0.0335  222.4961
    391            0.8349        0.7299       0.6725            0.6725        0.8267  0.0334  239.3910
    392            0.8283        0.6954       0.6813            0.6813        0.8242  0.0334  253.5532
    393            0.8210        0.7402       0.6744            0.6744        0.8219  0.0333  232.4023
    394            0.8364        0.7211       0.6902            0.6902        0.7986  0.0332  250.1357
    395            0.8414        0.6967       0.6971            0.6971        0.8073  0.0331  257.9486
    396            0.8059        0.7183       0.6555            0.6555        0.8722  0.0331  257.4289
    397            0.7361        0.7380       0.6030            0.6030        0.9478  0.0330  242.8092
    398            0.8461        0.7501       0.6925            0.6925        0.7988  0.0329  245.3869
    399            0.8248        0.7143       0.6717            0.6717        0.8174  0.0328  253.5098
    400            0.8495        0.7279       0.6952            0.6952        0.7888  0.0328  236.9401
    401            0.8229        0.6713       0.6628            0.6628        0.8398  0.0327  241.2804
    402            0.7523        0.7178       0.6119            0.6119        0.9834  0.0326  247.1793
    403            0.8221        0.7379       0.6701            0.6701        0.8198  0.0325  244.2996
    404            0.8137        0.7645       0.6597            0.6597        0.8457  0.0325  250.4849
    405            0.8318        0.7582       0.6755            0.6755        0.8182  0.0324  229.1747
    406            0.8484        0.7477       0.6894            0.6894        0.8093  0.0323  225.9782
    407            0.8368        0.6909       0.6647            0.6647        0.8376  0.0322  224.0852
    408            0.7137        0.7444       0.5891            0.5891        0.9999  0.0322  237.6281
    409            0.8252        0.7164       0.6871            0.6871        0.8194  0.0321  228.6802
    410            0.8407        0.7164       0.6863            0.6863        0.8013  0.0320  237.1323
    411            0.8187        0.7352       0.6740            0.6740        0.8416  0.0319  228.7801
    412            0.8079        0.7596       0.6532            0.6532        0.8685  0.0319  225.7175
    413            0.8059        0.7217       0.6539            0.6539        0.8611  0.0318  226.1504
    414            0.8229        0.7450       0.6740            0.6740        0.8290  0.0317  223.5005
    415            0.8029        0.7018       0.6590            0.6590        0.8400  0.0316  224.9933
    416            0.8549        0.7514       0.7037            0.7037        0.7934  0.0316  218.0223
    417            0.8372        0.7291       0.6779            0.6779        0.8222  0.0315  245.8864
    418            0.8515        0.7250       0.6971            0.6971        0.8041  0.0314  231.9537
    419            0.8310        0.7748       0.6651            0.6651        0.8414  0.0313  233.7556
    420            0.8287        0.7286       0.6713            0.6713        0.8133  0.0313  235.5526
    421            0.8272        0.7093       0.6663            0.6663        0.8376  0.0312  237.9045
    422            0.8526        0.6932       0.6732            0.6732        0.8067  0.0311  225.8745
    423            0.8465        0.6793       0.6821            0.6821        0.8071  0.0310  226.9378
    424            0.8484        0.6910       0.6860            0.6860        0.7968  0.0310  247.1268
    425            0.8422        0.7055       0.6867            0.6867        0.8082  0.0309  260.7145
    426            0.8403        0.6972       0.6844            0.6844        0.8007  0.0308  236.5434
    427            0.8395        0.7121       0.6759            0.6759        0.8082  0.0307  249.0288
    428            0.8468        0.7299       0.6960            0.6960        0.7937  0.0307  256.8249
    429            0.8353        0.7156       0.6894            0.6894        0.8038  0.0306  231.5770
    430            0.7662        0.7861       0.6308            0.6308        0.9081  0.0305  256.7954
    431            0.8580        0.7038       0.7045            0.7045        0.7786  0.0304  251.5124
    432            0.8600        0.7154       0.6898            0.6898        0.7936  0.0303  248.6093
    433            0.8299        0.7223       0.6821            0.6821        0.8097  0.0303  246.3218
    434            0.8519        0.7051       0.6944            0.6944        0.7884  0.0302  234.2369
    435            0.8503        0.7015       0.6802            0.6802        0.8042  0.0301  223.4712
    436            0.8380        0.7127       0.6763            0.6763        0.8272  0.0300  230.3901
    437            0.8237        0.7091       0.6663            0.6663        0.8382  0.0300  238.4621
    438            0.8056        0.6863       0.6474            0.6474        0.8888  0.0299  238.1598
    439            0.7454        0.7232       0.6184            0.6184        0.9667  0.0298  222.3016
    440            0.8445        0.6851       0.6794            0.6794        0.8179  0.0297  242.2987
    441            0.8345        0.7009       0.6763            0.6763        0.8256  0.0297  244.9624
    442            0.8472        0.7241       0.6887            0.6887        0.7988  0.0296  241.2947
    443            0.8272        0.7038       0.6659            0.6659        0.8343  0.0295  244.4452
    444            0.8399        0.7332       0.6867            0.6867        0.8177  0.0294  225.2147
    445            0.8484        0.7146       0.6836            0.6836        0.8092  0.0293  236.4539
    446            0.8106        0.7465       0.6593            0.6593        0.8480  0.0293  250.4619
    447            0.8326        0.7195       0.6755            0.6755        0.8163  0.0292  242.4566
    448            0.8530        0.7110       0.7014            0.7014        0.7959  0.0291  231.1030
    449            0.8503        0.6951       0.6948            0.6948        0.8015  0.0290  246.9511
    450            0.8218        0.6993       0.6667            0.6667        0.8327  0.0290  249.9909
    451            0.8495        0.6999       0.6833            0.6833        0.8157  0.0289  258.9177
    452            0.8499        0.6941       0.6852            0.6852        0.8103  0.0288  254.1573
    453            0.8106        0.7368       0.6512            0.6512        0.8930  0.0287  246.4432
    454            0.8492        0.7109       0.6817            0.6817        0.8069  0.0286  248.0832
    455            0.8611        0.7053       0.6867            0.6867        0.7949  0.0286  244.2831
    456            0.8507        0.6590       0.6848            0.6848        0.8143  0.0285  255.7111
    457            0.8519        0.6780       0.6794            0.6794        0.8157  0.0284  249.4100
    458            0.8299        0.6969       0.6736            0.6736        0.8220  0.0283  233.9833
    459            0.8160        0.7175       0.6501            0.6501        0.8748  0.0283  230.5571
    460            0.8333        0.7182       0.6875            0.6875        0.8098  0.0282  237.5187
    461            0.8395        0.7307       0.6848            0.6848        0.8078  0.0281  241.7875
    462            0.8191        0.7540       0.6590            0.6590        0.8490  0.0280  237.9912
    463            0.8171        0.7226       0.6790            0.6790        0.8239  0.0279  237.2345
    464            0.8248        0.7361       0.6728            0.6728        0.8308  0.0279  247.8051
    465            0.8542        0.6838       0.6921            0.6921        0.7931  0.0278  226.1047
    466            0.8040        0.7414       0.6404            0.6404        0.8821  0.0277  220.2804
    467            0.8538        0.7137       0.6840            0.6840        0.8055  0.0276  228.8039
    468            0.8553        0.6881       0.6964            0.6964        0.7882  0.0276  226.3763
    469            0.8561        0.7133       0.6887            0.6887        0.8000  0.0275  233.5041
    470            0.8530        0.7017       0.6863            0.6863        0.7967  0.0274  231.1878
    471            0.8414        0.6949       0.6809            0.6809        0.8120  0.0273  230.3210
    472            0.8619        0.6875       0.6948            0.6948        0.7881  0.0272  233.0852
    473            0.8445        0.7241       0.6809            0.6809        0.8017  0.0272  245.3272
    474            0.8522        0.6931       0.6879            0.6879        0.7940  0.0271  243.2877
    475            0.8225        0.7166       0.6613            0.6613        0.8346  0.0270  236.7747
    476            0.8603        0.7103       0.6917            0.6917        0.7852  0.0269  250.7787
    477            0.8468        0.7046       0.6944            0.6944        0.7968  0.0268  249.4581
    478            0.8519        0.6889       0.6817            0.6817        0.7965  0.0268  260.5010
    479            0.8488        0.7261       0.6890            0.6890        0.8020  0.0267  246.1809
    480            0.8356        0.7156       0.6852            0.6852        0.8213  0.0266  240.6334
    481            0.8426        0.7160       0.6782            0.6782        0.8124  0.0265  243.5565
    482            0.8438        0.7142       0.6775            0.6775        0.8238  0.0265  242.6716
    483            0.8407        0.7061       0.6644            0.6644        0.8266  0.0264  237.9548
    484            0.8179        0.6723       0.6570            0.6570        0.8536  0.0263  236.9281
    485            0.8692        0.6899       0.6971            0.6971        0.7969  0.0262  217.0257
    486            0.8345        0.7221       0.6790            0.6790        0.8375  0.0261  243.8469
    487            0.8488        0.6826       0.6775            0.6775        0.8127  0.0261  238.4770
    488            0.8526        0.6824       0.6755            0.6755        0.8138  0.0260  232.2147
    489            0.8580        0.6764       0.6898            0.6898        0.7984  0.0259  223.2625
    490            0.8441        0.7261       0.6806            0.6806        0.8171  0.0258  232.3047
    491            0.8306        0.6936       0.6798            0.6798        0.8238  0.0257  238.0421
    492            0.8623        0.6870       0.6944            0.6944        0.7939  0.0257  232.0651
    493            0.8299        0.6761       0.6628            0.6628        0.8324  0.0256  245.6071
    494            0.8553        0.7329       0.6960            0.6960        0.7888  0.0255  227.7063
    495            0.8468        0.6952       0.6813            0.6813        0.8057  0.0254  246.5427
    496            0.8611        0.6784       0.6929            0.6929        0.8002  0.0254  234.8496
    497            0.8414        0.6907       0.6713            0.6713        0.8269  0.0253  227.7610
    498            0.8588        0.6891       0.6894            0.6894        0.7993  0.0252  235.5636
    499            0.8596        0.6791       0.6883            0.6883        0.8029  0.0251  233.3751
    500            0.8426        0.6739       0.6717            0.6717        0.8239  0.0250  197.5706
    501            0.8646        0.6679       0.6929            0.6929        0.7970  0.0250  165.4252
    502            0.8241        0.6814       0.6725            0.6725        0.8481  0.0249  182.6622
    503            0.8565        0.7282       0.6840            0.6840        0.8030  0.0248  191.4359
    504            0.8538        0.6983       0.6875            0.6875        0.8073  0.0247  194.2676
    505            0.8461        0.7047       0.6825            0.6825        0.8128  0.0246  180.6708
    506            0.8144        0.6828       0.6617            0.6617        0.8681  0.0246  194.0962
    507            0.8650        0.6851       0.6879            0.6879        0.7932  0.0245  190.1308
    508            0.8611        0.7056       0.6929            0.6929        0.7913  0.0244  186.1978
    509            0.8576        0.6755       0.6975            0.6975        0.7913  0.0243  198.5292
    510            0.8318        0.6834       0.6516            0.6516        0.8639  0.0243  173.0250
    511            0.8526        0.6798       0.6644            0.6644        0.8265  0.0242  165.6157
    512            0.8333        0.6865       0.6559            0.6559        0.8665  0.0241  168.0387
    513            0.8083        0.7082       0.6644            0.6644        0.8725  0.0240  170.7913
    514            0.8499        0.7112       0.6848            0.6848        0.8028  0.0239  164.2204
    515            0.8410        0.6824       0.6686            0.6686        0.8423  0.0239  169.2885
    516            0.8299        0.7036       0.6752            0.6752        0.8363  0.0238  168.7047
    517            0.8360        0.6729       0.6640            0.6640        0.8418  0.0237  180.8346
    518            0.8283        0.6992       0.6582            0.6582        0.8532  0.0236  166.1767
    519            0.8252        0.6927       0.6528            0.6528        0.8678  0.0235  173.6117
    520            0.8410        0.6935       0.6586            0.6586        0.8453  0.0235  169.5842
    521            0.8457        0.7042       0.6844            0.6844        0.8185  0.0234  170.3858
    522            0.8499        0.6702       0.6817            0.6817        0.8046  0.0233  182.4705
    523            0.8573        0.6644       0.6740            0.6740        0.8129  0.0232  170.3727
    524            0.8623        0.6938       0.6782            0.6782        0.7981  0.0232  173.8492
    525            0.8650        0.6728       0.6971            0.6971        0.7968  0.0231  178.9272
    526            0.8542        0.6728       0.6759            0.6759        0.8171  0.0230  181.5244
    527            0.8580        0.6956       0.6929            0.6929        0.7916  0.0229  174.6975
    528            0.8661        0.6825       0.6817            0.6817        0.7977  0.0228  169.7053
    529            0.8565        0.6952       0.6840            0.6840        0.8110  0.0228  185.7623
    530            0.8380        0.6849       0.6617            0.6617        0.8383  0.0227  197.3000
    531            0.8573        0.6550       0.6910            0.6910        0.7965  0.0226  180.6396
    532            0.8565        0.7102       0.6802            0.6802        0.8093  0.0225  194.1859
    533            0.8383        0.6738       0.6609            0.6609        0.8440  0.0224  184.4148
    534            0.8407        0.6632       0.6748            0.6748        0.8193  0.0224  200.5837
    535            0.8557        0.7053       0.6775            0.6775        0.8057  0.0223  185.6586
    536            0.8573        0.6640       0.6817            0.6817        0.8141  0.0222  180.1494
    537            0.8650        0.7250       0.6844            0.6844        0.8043  0.0221  168.2676
    538            0.8291        0.6905       0.6574            0.6574        0.8470  0.0221  172.2478
    539            0.8476        0.6909       0.6744            0.6744        0.8221  0.0220  174.6260
    540            0.8453        0.6907       0.6740            0.6740        0.8398  0.0219  166.1775
    541            0.8356        0.7011       0.6605            0.6605        0.8605  0.0218  174.4101
    542            0.8256        0.6909       0.6532            0.6532        0.8596  0.0217  169.8833
    543            0.8160        0.6776       0.6562            0.6562        0.8626  0.0217  166.9499
    544            0.8179        0.7085       0.6416            0.6416        0.8791  0.0216  176.7102
    545            0.8634        0.6766       0.6948            0.6948        0.7908  0.0215  169.3673
    546            0.8711        0.6872       0.6933            0.6933        0.7912  0.0214  169.5431
    547            0.8549        0.6578       0.6671            0.6671        0.8332  0.0214  172.6239
    548            0.8418        0.6544       0.6655            0.6655        0.8451  0.0213  168.5603
    549            0.8465        0.6810       0.6566            0.6566        0.8447  0.0212  173.4290
    550            0.8522        0.6797       0.6752            0.6752        0.8107  0.0211  173.2131
    551            0.8364        0.6578       0.6640            0.6640        0.8469  0.0210  173.7741
    552            0.8661        0.6912       0.6948            0.6948        0.7983  0.0210  172.9165
    553            0.8681        0.6643       0.6937            0.6937        0.7931  0.0209  166.6170
    554            0.8592        0.7066       0.6821            0.6821        0.8096  0.0208  181.1076
    555            0.8592        0.6785       0.6894            0.6894        0.7991  0.0207  186.7850
    556            0.8630        0.6917       0.6848            0.6848        0.8077  0.0207  197.5899
    557            0.8573        0.6876       0.6829            0.6829        0.8083  0.0206  189.5179
    558            0.8430        0.6815       0.6732            0.6732        0.8222  0.0205  193.4044
    559            0.8600        0.6493       0.6871            0.6871        0.7965  0.0204  189.9517
    560            0.8607        0.6802       0.6902            0.6902        0.8002  0.0203  190.7707
    561            0.8468        0.6687       0.6671            0.6671        0.8280  0.0203  197.9715
    562            0.8395        0.6805       0.6624            0.6624        0.8409  0.0202  186.4872
    563            0.8426        0.6809       0.6767            0.6767        0.8309  0.0201  173.9170
    564            0.8634        0.6452       0.6860            0.6860        0.7942  0.0200  168.2232
    565            0.8522        0.6501       0.6802            0.6802        0.8139  0.0200  166.1361
    566            0.8580        0.6566       0.6779            0.6779        0.8062  0.0199  170.7063
    567            0.8573        0.6832       0.6948            0.6948        0.8023  0.0198  178.4920
    568            0.8688        0.6650       0.6956            0.6956        0.7958  0.0197  168.9744
    569            0.8654        0.6682       0.6948            0.6948        0.7920  0.0197  185.9906
    570            0.8677        0.6706       0.6875            0.6875        0.7953  0.0196  163.8564
    571            0.8391        0.6859       0.6705            0.6705        0.8327  0.0195  161.2704
    572            0.7670        0.6802       0.6069            0.6069        1.0137  0.0194  167.3128
    573            0.8546        0.6940       0.6848            0.6848        0.8183  0.0193  174.9969
    574            0.8638        0.6439       0.6875            0.6875        0.8005  0.0193  171.2107
    575            0.8522        0.6654       0.6798            0.6798        0.8094  0.0192  178.3404
    576            0.8634        0.6607       0.6771            0.6771        0.8034  0.0191  176.4236
    577            0.8360        0.6604       0.6644            0.6644        0.8355  0.0190  182.9336
    578            0.8654        0.6617       0.6863            0.6863        0.7972  0.0190  172.3520
    579            0.8488        0.6404       0.6744            0.6744        0.8317  0.0189  170.4808
    580            0.8673        0.6563       0.6790            0.6790        0.8017  0.0188  192.2116
    581            0.8704        0.6747       0.6879            0.6879        0.7933  0.0187  168.2413
    582            0.8233        0.6650       0.6520            0.6520        0.8558  0.0187  179.1038
    583            0.8650        0.6854       0.6902            0.6902        0.7977  0.0186  197.7266
    584            0.8588        0.6726       0.6790            0.6790        0.8072  0.0185  190.1045
    585            0.8414        0.6561       0.6806            0.6806        0.8224  0.0184  182.8596
    586            0.8835        0.6864       0.7045            0.7045        0.7863  0.0184  183.5893
    587            0.8596        0.6472       0.6910            0.6910        0.8023  0.0183  189.8536
    588            0.8696        0.6734       0.6979            0.6979        0.7841  0.0182  206.9715
    589            0.8758        0.6525       0.6960            0.6960        0.7865  0.0181  191.2556
    590            0.8634        0.6533       0.6883            0.6883        0.7908  0.0181  190.6754
    591            0.8522        0.6529       0.6817            0.6817        0.8030  0.0180  175.6236
    592            0.8503        0.6355       0.6871            0.6871        0.8146  0.0179  177.0929
    593            0.8700        0.6361       0.6910            0.6910        0.7939  0.0178  180.8005
    594            0.8654        0.6653       0.6917            0.6917        0.7982  0.0178  177.0560
    595            0.8692        0.6293       0.6875            0.6875        0.7920  0.0177  175.3586
    596            0.8519        0.6423       0.6744            0.6744        0.8178  0.0176  199.7807
    597            0.8681        0.6802       0.6860            0.6860        0.7929  0.0175  209.1444
    598            0.8507        0.6459       0.6856            0.6856        0.8057  0.0175  180.4640
    599            0.8623        0.6595       0.6956            0.6956        0.7950  0.0174  171.8178
    600            0.8638        0.6729       0.6890            0.6890        0.8053  0.0173  192.5972
    601            0.8715        0.6526       0.6952            0.6952        0.7853  0.0172  187.9935
    602            0.8580        0.6617       0.6856            0.6856        0.8046  0.0172  176.9828
    603            0.8669        0.6630       0.6871            0.6871        0.8002  0.0171  181.2188
    604            0.8611        0.6373       0.6875            0.6875        0.8036  0.0170  177.5247
    605            0.8603        0.6616       0.6728            0.6728        0.8214  0.0169  178.5277
    606            0.8754        0.6825       0.6906            0.6906        0.7923  0.0169  182.4462
    607            0.8665        0.6403       0.6929            0.6929        0.7955  0.0168  170.3237
    608            0.8542        0.6528       0.6713            0.6713        0.8102  0.0167  171.9351
    609            0.8657        0.6620       0.6887            0.6887        0.7989  0.0166  185.8791
    610            0.8746        0.6543       0.6944            0.6944        0.7895  0.0166  182.1753
    611            0.8650        0.6497       0.6852            0.6852        0.8104  0.0165  195.0139
    612            0.8499        0.6527       0.6786            0.6786        0.8179  0.0164  197.9603
    613            0.8708        0.6697       0.6983            0.6983        0.7918  0.0163  186.7601
    614            0.8422        0.6522       0.6767            0.6767        0.8104  0.0163  185.7183
    615            0.8503        0.6354       0.6748            0.6748        0.8210  0.0162  194.4493
    616            0.8472        0.6361       0.6786            0.6786        0.8256  0.0161  195.9001
    617            0.8519        0.6628       0.6794            0.6794        0.8125  0.0160  176.9391
    618            0.8765        0.6756       0.6944            0.6944        0.7908  0.0160  180.0278
    619            0.8654        0.6550       0.6825            0.6825        0.8065  0.0159  176.6915
    620            0.8434        0.6379       0.6597            0.6597        0.8542  0.0158  181.6470
    621            0.8445        0.6634       0.6709            0.6709        0.8350  0.0158  175.8560
    622            0.8738        0.6580       0.6925            0.6925        0.7909  0.0157  170.1461
    623            0.8677        0.6499       0.6848            0.6848        0.8079  0.0156  172.6534
    624            0.8696        0.6285       0.6867            0.6867        0.8038  0.0155  180.2880
    625            0.8449        0.6387       0.6694            0.6694        0.8305  0.0155  167.5722
    626            0.8681        0.6530       0.6856            0.6856        0.7989  0.0154  127.1936
    627            0.8615        0.6149       0.6779            0.6779        0.8169  0.0153  155.8161
    628            0.8700        0.6667       0.6840            0.6840        0.8013  0.0152  141.3901
    629            0.8735        0.6567       0.6987            0.6987        0.7864  0.0152  108.3599
    630            0.8607        0.6491       0.6821            0.6821        0.8068  0.0151  98.8030
Stopping since valid_loss has not improved in the last 200 epochs.
Elapsed time: 164900.44295287132 seconds
