epoch,lr_scheduler,step,train_acc,train_loss,val_acc,val_loss
,0.002,4,,,,
0,,4,0.871874988079071,0.7482168674468994,,
,0.002,9,,,,
0,,9,0.9359375238418579,0.7437629699707031,,
,0.002,14,,,,
0,,14,0.9572916626930237,0.7436795234680176,,
,0.002,19,,,,
0,,19,0.967968761920929,0.743671178817749,,
,0.002,24,,,,
0,,24,0.9743750095367432,0.7436688542366028,,
,0.002,29,,,,
0,,29,0.9786458611488342,0.7436695098876953,,
,0.002,34,,,,
0,,34,0.9816964268684387,0.743668794631958,,
,0.002,39,,,,
0,,39,0.9839843511581421,0.7436686754226685,,
,0.002,44,,,,
0,,44,0.9857639074325562,0.7436686158180237,,
,0.002,49,,,,
0,,49,0.9871875047683716,0.7436685562133789,,
,0.002,54,,,,
0,,54,0.9883522987365723,0.7436686158180237,,
,0.002,59,,,,
0,,59,0.9893229007720947,0.7436685562133789,,
,0.002,64,,,,
0,,64,0.9901442527770996,0.7436685562133789,,
,0.002,69,,,,
0,,69,0.9908482432365417,0.7436685562133789,,
,0.002,74,,,,
0,,74,0.9914583563804626,0.7436685562133789,,
,0.002,79,,,,
0,,79,0.991992175579071,0.7436684966087341,,
,0.002,84,,,,
0,,84,0.992463231086731,0.7436684966087341,,
,0.002,89,,,,
0,,89,0.9928819537162781,0.743668794631958,,
,0.002,94,,,,
0,,94,0.9932565689086914,0.7436689138412476,,
,0.002,99,,,,
0,,99,0.9935937523841858,0.7436684966087341,,
,0.002,104,,,,
0,,104,0.9938988089561462,0.7436684966087341,,
,0.002,109,,,,
0,,109,0.9941761493682861,0.7436685562133789,,
,0.002,114,,,,
0,,114,0.994429349899292,0.7436684370040894,,
,0.002,119,,,,
0,,119,0.9946614503860474,0.7436685562133789,,
,0.002,124,,,,
0,,124,0.9948750138282776,0.7436685562133789,,
,0.002,129,,,,
0,,129,0.9950721263885498,0.7436685562133789,,
0,,133,,,1.0,0.7436684966087341
,0.0002,134,,,,
1,,134,0.9952259063720703,0.7436686158180237,,
,0.0002,139,,,,
1,,139,0.9953973889350891,0.7436686158180237,,
,0.0002,144,,,,
1,,144,0.9955570101737976,0.7436685562133789,,
,0.0002,149,,,,
1,,149,0.9957059025764465,0.7436684370040894,,
,0.0002,154,,,,
1,,154,0.9958451390266418,0.7436685562133789,,
,0.0002,159,,,,
1,,159,0.9959756731987,0.7436686754226685,,
,0.0002,164,,,,
1,,164,0.9960982203483582,0.7436685562133789,,
,0.0002,169,,,,
1,,169,0.9962134957313538,0.7436685562133789,,
,0.0002,174,,,,
1,,174,0.9963222146034241,0.7436685562133789,,
,0.0002,179,,,,
1,,179,0.9964248538017273,0.7436685562133789,,
,0.0002,184,,,,
1,,184,0.9965218901634216,0.7436685562133789,,
,0.0002,189,,,,
1,,189,0.9966138005256653,0.7436685562133789,,
,0.0002,194,,,,
1,,194,0.9967010021209717,0.7436685562133789,,
,0.0002,199,,,,
1,,199,0.9967837929725647,0.7436685562133789,,
,0.0002,204,,,,
1,,204,0.9968625903129578,0.7436685562133789,,
,0.0002,209,,,,
1,,209,0.9969375729560852,0.7436686158180237,,
,0.0002,214,,,,
1,,214,0.9970090389251709,0.7436685562133789,,
,0.0002,219,,,,
1,,219,0.9970772862434387,0.7436685562133789,,
,0.0002,224,,,,
1,,224,0.9971424341201782,0.7436684966087341,,
,0.0002,229,,,,
1,,229,0.9972047805786133,0.7436685562133789,,
,0.0002,234,,,,
1,,234,0.9972645044326782,0.7436685562133789,,
,0.0002,239,,,,
1,,239,0.9973216652870178,0.7436685562133789,,
,0.0002,244,,,,
1,,244,0.9973765015602112,0.7436685562133789,,
,0.0002,249,,,,
1,,249,0.9974291324615479,0.7436686158180237,,
,0.0002,254,,,,
1,,254,0.9974797368049622,0.7436684966087341,,
,0.0002,259,,,,
1,,259,0.9975283145904541,0.7436685562133789,,
,0.0002,264,,,,
1,,264,0.9975751042366028,0.743668794631958,,
1,,267,,,1.0,0.7436684966087341
,2e-05,269,,,,
2,,269,0.9976129531860352,0.7436685562133789,,
,2e-05,274,,,,
2,,274,0.9976565837860107,0.7436685562133789,,
,2e-05,279,,,,
2,,279,0.9976987242698669,0.7436686754226685,,
,2e-05,284,,,,
2,,284,0.997739315032959,0.7436685562133789,,
,2e-05,289,,,,
2,,289,0.9977784752845764,0.7436686158180237,,
,2e-05,294,,,,
2,,294,0.9978163838386536,0.7436685562133789,,
,2e-05,299,,,,
2,,299,0.9978529810905457,0.7436686158180237,,
,2e-05,304,,,,
2,,304,0.9978883266448975,0.7436685562133789,,
,2e-05,309,,,,
2,,309,0.9979225993156433,0.7436685562133789,,
,2e-05,314,,,,
2,,314,0.9979557394981384,0.7436685562133789,,
,2e-05,319,,,,
2,,319,0.9979878067970276,0.7436684966087341,,
,2e-05,324,,,,
2,,324,0.9980189204216003,0.7436685562133789,,
,2e-05,329,,,,
2,,329,0.9980490803718567,0.7436685562133789,,
,2e-05,334,,,,
2,,334,0.9980783462524414,0.7436685562133789,,
,2e-05,339,,,,
2,,339,0.9981067776679993,0.7436685562133789,,
,2e-05,344,,,,
2,,344,0.9981343150138855,0.7436687350273132,,
,2e-05,349,,,,
2,,349,0.9981610774993896,0.7436686158180237,,
,2e-05,354,,,,
2,,354,0.9981871247291565,0.7436685562133789,,
,2e-05,359,,,,
2,,359,0.9982123970985413,0.7436685562133789,,
,2e-05,364,,,,
2,,364,0.9982370138168335,0.7436684370040894,,
,2e-05,369,,,,
2,,369,0.9982609152793884,0.7436684966087341,,
,2e-05,374,,,,
2,,374,0.9982842206954956,0.7436685562133789,,
,2e-05,379,,,,
2,,379,0.998306930065155,0.7436685562133789,,
,2e-05,384,,,,
2,,384,0.9983289837837219,0.7436685562133789,,
,2e-05,389,,,,
2,,389,0.9983505010604858,0.7436686158180237,,
,2e-05,394,,,,
2,,394,0.9983714818954468,0.7436685562133789,,
,2e-05,399,,,,
2,,399,0.9983919262886047,0.7436686158180237,,
2,,401,,,1.0,0.7436684966087341
