  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr      dur
    319            0.9363        0.5805       0.6381            0.6381        0.9615  0.0154  118.5654
    320            0.9425        0.6294       0.6400            0.6400        0.9384  0.0154  119.6239
    321            0.9398        0.6055       0.6312            0.6312        0.9796  0.0153  118.8675
    322            0.9371        0.6142       0.6508            0.6508        0.9386  0.0153  120.2574
    323            0.9475        0.6077       0.6454            0.6454        0.9228  0.0153  117.6980
    324            0.9186        0.5878       0.6427            0.6427        0.9547  0.0153  119.6984
    325            0.9479        0.5977       0.6451            0.6451        0.9268  0.0152  117.6798
    326            0.9483        0.6062       0.6373            0.6373        0.9562  0.0152  119.4260
    327            0.9306        0.6155       0.6466            0.6466        0.9633  0.0152  117.2580
    328            0.9556        0.5804       0.6535            0.6535        0.9443  0.0152  117.5080
    329            0.9421        0.6265       0.6339            0.6339        0.9751  0.0151  118.2643
    330            0.9228        0.6159       0.6358            0.6358        0.9691  0.0151  118.5862
    331            0.9279        0.6212       0.6474            0.6474        0.9400  0.0151  117.8990
    332            0.9340        0.5811       0.6362            0.6362        0.9781  0.0151  118.1155
    333            0.9360        0.5736       0.6304            0.6304        0.9916  0.0150  118.5553
    334            0.9309        0.5752       0.6489            0.6489        0.9610  0.0150  119.8314
    335            0.9502        0.5937       0.6470            0.6470        0.9425  0.0150  117.7567
    336            0.9448        0.5909       0.6462            0.6462        0.9461  0.0149  118.9562
    337            0.9525        0.5781       0.6559            0.6559        0.9471  0.0149  119.0428
    338            0.9591        0.5829       0.6447            0.6447        0.9436  0.0149  118.4303
    339            0.9495        0.5850       0.6535            0.6535        0.9393  0.0149  117.3276
    340            0.9425        0.6229       0.6346            0.6346        0.9812  0.0148  120.7353
    341            0.9174        0.5788       0.6262            0.6262        1.0282  0.0148  119.7290
    342            0.9441        0.5764       0.6458            0.6458        0.9463  0.0148  119.5487
    343            0.9583        0.5850       0.6501            0.6501        0.9334  0.0148  117.8232
    344            0.9109        0.5772       0.6250            0.6250        1.0332  0.0147  119.0661
    345            0.9429        0.5835       0.6300            0.6300        0.9768  0.0147  118.7991
    346            0.9252        0.5671       0.6319            0.6319        0.9821  0.0147  118.4757
    347            0.9417        0.5992       0.6512            0.6512        0.9169  0.0146  120.5914
    348            0.9514        0.5857       0.6551            0.6551        0.9455  0.0146  117.2205
    349            0.9360        0.5865       0.6146            0.6146        1.0330  0.0146  122.2693
    350            0.9576        0.5945       0.6470            0.6470        0.9542  0.0146  118.5406
    351            0.9514        0.5951       0.6358            0.6358        0.9552  0.0145  118.8913
    352            0.9414        0.5880       0.6451            0.6451        0.9610  0.0145  118.6218
